id_listing,merk,model,segmen,tahun,kilometer,transmisi,bahan_bakar,kapasitas_cc,warna,kota,jumlah_pemilik,riwayat_servis,bekas_banjir,bekas_tabrak,pajak_hidup,budget_user_juta,harga_jual_juta,rekomendasi_score
MB20170670,Mitsubishi,Pajero Sport,SUV,2017,65300,AT,Diesel,2400,Kuning,Bogor,1,Lengkap,Tidak,Tidak,Ya,464.0,377.3,91.9
MB20180671,Honda,Jazz,Hatchback,2018,85772,AT,Bensin,1500,Kuning,Denpasar,1,Tidak Ada,Tidak,Ya,Ya,141.0,130.4,66.2
MB20240672,Honda,Brio,City Car,2024,32048,MT,Bensin,1200,Kuning,Bogor,1,Tidak Ada,Tidak,Tidak,Ya,155.3,153.5,92.5
MB20190673,Honda,HR-V,SUV,2019,77487,AT,Bensin,1698,Merah,Makassar,2,Tidak Ada,Tidak,Tidak,Ya,180.9,186.2,71.6
MB20100674,Suzuki,Ertiga,MPV,2010,359374,MT,Bensin,1482,Hitam,Tangerang,1,Sebagian,Tidak,Tidak,Tidak,57.8,57.1,40.5
MB20160675,Toyota,Avanza,MPV,2016,173365,MT,Bensin,1439,Coklat,Denpasar,3,Tidak Ada,Tidak,Tidak,Tidak,123.5,91.4,68.5
MB20140676,Honda,HR-V,SUV,2014,236716,AT,Bensin,1757,Abu-abu,Medan,4,Tidak Ada,Tidak,Tidak,Tidak,93.0,102.7,38.8
MB20230677,Honda,Jazz,Hatchback,2023,17232,MT,Bensin,1500,Silver,Yogyakarta,2,Sebagian,Tidak,Tidak,Ya,230.4,233.6,97.1
MB20140678,Toyota,Fortuner,SUV,2014,217296,AT,Diesel,2739,Merah,Tangerang,3,Lengkap,Tidak,Tidak,Tidak,319.1,223.9,70.4
MB20140679,Mitsubishi,Xpander,MPV,2014,64749,AT,Bensin,1500,Merah,Denpasar,3,Lengkap,Tidak,Tidak,Ya,79.1,92.6,51.1
MB20110680,Toyota,Agya,City Car,2011,78005,MT,Bensin,1174,Biru,Denpasar,1,Sebagian,Tidak,Ya,Tidak,50.0,37.4,60.0
MB20150681,Daihatsu,Terios,SUV,2015,172975,MT,Bensin,1500,Biru,Jakarta,3,Lengkap,Tidak,Tidak,Tidak,103.1,112.7,64.0
MB20110682,Daihatsu,Ayla,City Car,2011,198146,AT,Bensin,1102,Merah,Denpasar,3,Lengkap,Tidak,Ya,Ya,50.0,34.1,45.7
MB20140683,Daihatsu,Ayla,City Car,2014,212171,MT,Bensin,1195,Kuning,Denpasar,1,Tidak Ada,Tidak,Tidak,Ya,57.7,43.8,65.6
MB20150684,Mitsubishi,Xpander,MPV,2015,178215,MT,Bensin,1500,Biru,Bogor,2,Tidak Ada,Tidak,Tidak,Ya,102.2,99.0,58.9
MB20190685,Toyota,Agya,City Car,2019,73567,MT,Bensin,1075,Kuning,Jakarta,1,Lengkap,Tidak,Tidak,Tidak,86.7,90.8,91.2
MB20190686,Daihatsu,Terios,SUV,2019,109969,MT,Bensin,1500,Putih,Yogyakarta,2,Lengkap,Tidak,Tidak,Tidak,156.8,174.9,77.7
MB20160687,Toyota,Avanza,MPV,2016,207439,MT,Bensin,1430,Merah,Bekasi,4,Tidak Ada,Ya,Tidak,Ya,58.0,68.3,11.8
MB20110688,Toyota,Avanza,MPV,2011,191930,MT,Bensin,1368,Hitam,Makassar,2,Tidak Ada,Tidak,Tidak,Ya,55.6,54.9,48.6
MB20180689,Honda,HR-V,SUV,2018,49891,CVT,Bensin,1632,Hitam,Bandung,2,Tidak Ada,Tidak,Tidak,Ya,262.0,213.8,83.8
MB20210690,Mitsubishi,Xpander,MPV,2021,123538,AT,Bensin,1500,Kuning,Medan,2,Sebagian,Tidak,Tidak,Ya,154.5,188.5,59.4
MB20170691,Honda,HR-V,SUV,2017,83527,AT,Bensin,1653,Coklat,Surabaya,1,Lengkap,Tidak,Tidak,Tidak,138.7,164.4,59.5
MB20170692,Mitsubishi,Pajero Sport,SUV,2017,29286,AT,Diesel,2400,Hitam,Bekasi,3,Lengkap,Tidak,Tidak,Ya,436.7,355.5,89.8
MB20150693,Toyota,Avanza,MPV,2015,130540,MT,Bensin,1350,Silver,Depok,3,Lengkap,Tidak,Ya,Ya,115.9,84.8,63.9
MB20160694,Mitsubishi,Xpander,MPV,2016,100706,MT,Bensin,1500,Biru,Tangerang,5,Lengkap,Tidak,Ya,Tidak,96.9,99.7,54.7
MB20150695,Daihatsu,Xenia,MPV,2015,224938,MT,Bensin,1366,Hitam,Surabaya,1,Sebagian,Tidak,Tidak,Ya,68.7,85.4,37.8
MB20220696,Daihatsu,Ayla,City Car,2022,38742,AT,Bensin,1053,Hitam,Surabaya,1,Sebagian,Tidak,Ya,Ya,106.7,117.9,69.7
MB20180697,Suzuki,Ertiga,MPV,2018,147567,AT,Bensin,1468,Hitam,Jakarta,1,Lengkap,Tidak,Tidak,Ya,137.3,152.1,70.9
MB20180698,Toyota,Rush,SUV,2018,122758,MT,Bensin,1500,Biru,Medan,1,Tidak Ada,Tidak,Tidak,Ya,192.9,153.5,80.9
MB20230699,Toyota,Agya,City Car,2023,60261,MT,Bensin,1044,Coklat,Denpasar,1,Lengkap,Ya,Ya,Tidak,84.3,88.2,56.2
MB20140700,Toyota,Fortuner,SUV,2014,148706,AT,Bensin,2509,Silver,Depok,1,Lengkap,Tidak,Ya,Tidak,196.9,211.5,51.0
MB20140701,Toyota,Avanza,MPV,2014,94145,AT,Bensin,1479,Abu-abu,Yogyakarta,2,Sebagian,Ya,Tidak,Ya,106.5,74.8,53.7
MB20150702,Toyota,Innova,MPV,2015,64804,AT,Bensin,2096,Kuning,Bekasi,1,Sebagian,Tidak,Ya,Ya,199.2,198.3,64.9
MB20170703,Toyota,Rush,SUV,2017,45744,AT,Bensin,1500,Biru,Medan,3,Sebagian,Tidak,Tidak,Ya,134.7,138.6,72.3
MB20150704,Honda,Brio,City Car,2015,78617,AT,Bensin,1200,Biru,Denpasar,2,Tidak Ada,Tidak,Tidak,Ya,61.8,71.2,58.0
MB20190705,Daihatsu,Ayla,City Car,2019,133904,AT,Bensin,1150,Kuning,Bekasi,1,Sebagian,Ya,Ya,Ya,50.0,54.9,26.3
MB20140706,Toyota,Avanza,MPV,2014,230821,MT,Bensin,1403,Biru,Tangerang,4,Sebagian,Tidak,Ya,Ya,79.0,59.5,41.8
MB20240707,Honda,Jazz,Hatchback,2024,19495,MT,Bensin,1500,Coklat,Medan,1,Sebagian,Tidak,Tidak,Tidak,333.0,255.1,107.9
MB20140708,Daihatsu,Terios,SUV,2014,191389,AT,Bensin,1500,Coklat,Makassar,2,Lengkap,Tidak,Ya,Ya,117.1,98.1,57.2
MB20100709,Mitsubishi,Pajero Sport,SUV,2010,212825,AT,Diesel,2400,Silver,Denpasar,1,Lengkap,Ya,Tidak,Tidak,187.0,145.9,40.4
MB20140710,Honda,HR-V,SUV,2014,179368,AT,Bensin,1613,Kuning,Yogyakarta,4,Sebagian,Tidak,Tidak,Ya,96.9,111.5,37.9
MB20200711,Toyota,Fortuner,SUV,2020,51671,AT,Bensin,2638,Abu-abu,Bekasi,1,Lengkap,Tidak,Tidak,Tidak,465.1,462.6,101.0
MB20130712,Mitsubishi,Pajero Sport,SUV,2013,121145,AT,Diesel,2400,Putih,Bogor,4,Sebagian,Tidak,Tidak,Tidak,217.4,223.1,60.3
MB20160713,Toyota,Agya,City Car,2016,129587,AT,Bensin,1066,Merah,Bekasi,2,Tidak Ada,Tidak,Tidak,Ya,82.8,63.2,74.1
MB20100714,Toyota,Rush,SUV,2010,270071,MT,Bensin,1500,Putih,Yogyakarta,2,Lengkap,Tidak,Ya,Ya,58.0,56.6,34.4
MB20150715,Honda,HR-V,SUV,2015,48940,CVT,Bensin,1648,Silver,Depok,3,Lengkap,Tidak,Tidak,Ya,197.4,162.4,83.6
MB20180716,Toyota,Innova,MPV,2018,23909,AT,Diesel,2010,Putih,Surabaya,3,Lengkap,Tidak,Tidak,Ya,270.1,321.9,70.7
MB20140717,Toyota,Fortuner,SUV,2014,127688,AT,Diesel,2757,Putih,Bekasi,2,Lengkap,Tidak,Tidak,Ya,320.0,236.4,74.3
MB20170718,Toyota,Fortuner,SUV,2017,81535,AT,Diesel,2650,Coklat,Bogor,2,Tidak Ada,Tidak,Tidak,Tidak,298.3,308.0,71.5
MB20210719,Toyota,Rush,SUV,2021,53208,AT,Bensin,1500,Hitam,Bogor,3,Sebagian,Tidak,Tidak,Ya,257.5,222.7,91.6
MB20160720,Daihatsu,Ayla,City Car,2016,77956,MT,Bensin,1019,Abu-abu,Bandung,3,Tidak Ada,Tidak,Tidak,Ya,50.0,53.6,57.3
MB20150721,Daihatsu,Xenia,MPV,2015,50721,AT,Bensin,1422,Abu-abu,Bandung,2,Lengkap,Tidak,Tidak,Ya,97.9,104.9,78.9
MB20140722,Daihatsu,Ayla,City Car,2014,273611,MT,Bensin,1177,Silver,Bekasi,1,Lengkap,Tidak,Tidak,Tidak,50.0,43.2,67.6
MB20150723,Toyota,Innova,MPV,2015,156575,AT,Diesel,2190,Biru,Yogyakarta,2,Sebagian,Tidak,Ya,Tidak,159.1,169.8,46.9
MB20130724,Honda,Brio,City Car,2013,113598,AT,Bensin,1200,Hitam,Yogyakarta,2,Sebagian,Tidak,Tidak,Tidak,50.0,48.4,64.7
MB20150725,Toyota,Agya,City Car,2015,223785,AT,Bensin,1048,Biru,Tangerang,3,Sebagian,Tidak,Tidak,Ya,50.0,50.2,61.6
MB20220726,Honda,Jazz,Hatchback,2022,40208,AT,Bensin,1500,Biru,Surabaya,4,Lengkap,Tidak,Tidak,Tidak,223.8,222.3,98.8
MB20190727,Daihatsu,Terios,SUV,2019,46708,AT,Bensin,1500,Coklat,Tangerang,2,Lengkap,Tidak,Tidak,Ya,134.8,179.5,51.8
MB20140728,Toyota,Rush,SUV,2014,158496,MT,Bensin,1500,Merah,Bandung,3,Tidak Ada,Tidak,Ya,Tidak,111.2,79.2,55.9
MB20210729,Toyota,Fortuner,SUV,2021,23180,AT,Bensin,2598,Biru,Jakarta,3,Tidak Ada,Tidak,Tidak,Tidak,497.9,483.5,91.9
MB20150730,Toyota,Avanza,MPV,2015,157096,MT,Bensin,1497,Merah,Jakarta,3,Sebagian,Ya,Tidak,Ya,91.2,66.6,42.8
MB20150731,Honda,Jazz,Hatchback,2015,40865,MT,Bensin,1500,Abu-abu,Bekasi,2,Sebagian,Ya,Tidak,Ya,94.3,93.8,54.3
MB20240732,Daihatsu,Ayla,City Car,2024,11052,MT,Bensin,1167,Coklat,Bekasi,2,Tidak Ada,Tidak,Tidak,Ya,127.4,131.9,87.2
MB20230733,Toyota,Innova,MPV,2023,25813,AT,Bensin,2191,Merah,Depok,2,Lengkap,Tidak,Tidak,Ya,417.6,481.7,88.6
MB20190734,Daihatsu,Terios,SUV,2019,69568,AT,Bensin,1500,Coklat,Medan,2,Sebagian,Tidak,Ya,Tidak,149.2,152.7,67.9
MB20170735,Suzuki,Ertiga,MPV,2017,56789,AT,Bensin,1440,Coklat,Depok,3,Sebagian,Tidak,Tidak,Ya,135.1,143.0,72.8
MB20210736,Toyota,Agya,City Car,2021,11968,MT,Bensin,1042,Biru,Depok,2,Sebagian,Tidak,Tidak,Ya,92.9,125.7,52.4
MB20160737,Mitsubishi,Xpander,MPV,2016,108201,MT,Bensin,1500,Putih,Yogyakarta,2,Sebagian,Tidak,Tidak,Ya,109.4,125.8,58.1
MB20150738,Mitsubishi,Pajero Sport,SUV,2015,129223,AT,Diesel,2400,Merah,Makassar,5,Lengkap,Ya,Tidak,Ya,251.4,213.9,46.6
MB20160739,Toyota,Fortuner,SUV,2016,117678,AT,Bensin,2603,Silver,Denpasar,1,Lengkap,Tidak,Tidak,Tidak,420.4,316.5,86.7
MB20240740,Toyota,Agya,City Car,2024,11140,AT,Bensin,1115,Hitam,Jakarta,4,Sebagian,Tidak,Tidak,Ya,213.5,156.0,101.8
MB20240741,Suzuki,Ertiga,MPV,2024,27723,AT,Bensin,1449,Putih,Denpasar,2,Sebagian,Tidak,Tidak,Ya,278.6,223.8,104.0
MB20240742,Honda,Brio,City Car,2024,7735,MT,Bensin,1200,Putih,Jakarta,2,Sebagian,Tidak,Tidak,Ya,186.7,221.7,84.2
MB20200743,Mitsubishi,Pajero Sport,SUV,2020,87818,AT,Diesel,2400,Coklat,Surabaya,2,Sebagian,Tidak,Tidak,Ya,357.6,453.7,54.2
MB20150744,Toyota,Innova,MPV,2015,147469,MT,Bensin,2070,Abu-abu,Yogyakarta,1,Tidak Ada,Tidak,Ya,Ya,177.4,158.5,55.3
MB20230745,Toyota,Innova,MPV,2023,33453,AT,Bensin,2144,Kuning,Denpasar,2,Lengkap,Tidak,Ya,Ya,441.5,377.1,89.3
MB20210746,Toyota,Avanza,MPV,2021,53953,MT,Bensin,1457,Kuning,Bekasi,2,Lengkap,Tidak,Tidak,Ya,167.5,173.2,91.3
MB20240747,Toyota,Fortuner,SUV,2024,10541,AT,Diesel,2652,Silver,Denpasar,1,Sebagian,Ya,Ya,Ya,552.3,531.0,69.7
MB20110748,Toyota,Avanza,MPV,2011,154206,MT,Bensin,1351,Coklat,Semarang,4,Sebagian,Tidak,Tidak,Ya,58.7,58.3,56.5
MB20100749,Honda,Jazz,Hatchback,2010,159561,MT,Bensin,1500,Abu-abu,Bandung,1,Sebagian,Tidak,Ya,Ya,70.4,51.4,46.6
MB20230750,Toyota,Avanza,MPV,2023,33233,AT,Bensin,1450,Putih,Tangerang,1,Lengkap,Tidak,Ya,Ya,192.1,192.8,88.5
MB20130751,Suzuki,Ertiga,MPV,2013,104065,MT,Bensin,1451,Biru,Medan,2,Lengkap,Tidak,Tidak,Ya,99.5,94.6,74.8
MB20240752,Daihatsu,Ayla,City Car,2024,36736,AT,Bensin,1121,Silver,Semarang,1,Sebagian,Tidak,Tidak,Tidak,99.6,121.9,70.0
MB20130753,Honda,Brio,City Car,2013,248698,MT,Bensin,1200,Biru,Surabaya,3,Sebagian,Tidak,Tidak,Ya,57.4,45.6,54.8
MB20160754,Mitsubishi,Pajero Sport,SUV,2016,69714,AT,Diesel,2400,Kuning,Denpasar,1,Sebagian,Tidak,Tidak,Ya,345.8,342.9,86.8
MB20170755,Suzuki,Ertiga,MPV,2017,92035,MT,Bensin,1495,Merah,Semarang,1,Lengkap,Tidak,Ya,Ya,111.5,129.5,51.7
MB20180756,Honda,HR-V,SUV,2018,78857,AT,Bensin,1657,Merah,Surabaya,2,Lengkap,Tidak,Tidak,Ya,174.1,201.5,67.9
MB20240757,Honda,HR-V,SUV,2024,14356,CVT,Bensin,1745,Kuning,Denpasar,5,Tidak Ada,Tidak,Tidak,Tidak,314.0,296.4,89.8
MB20130758,Daihatsu,Terios,SUV,2013,322251,AT,Bensin,1500,Abu-abu,Denpasar,1,Sebagian,Ya,Tidak,Tidak,64.6,66.3,26.7
MB20100759,Mitsubishi,Pajero Sport,SUV,2010,196484,AT,Diesel,2400,Kuning,Bandung,1,Tidak Ada,Tidak,Tidak,Ya,149.6,148.3,48.5
MB20130760,Daihatsu,Ayla,City Car,2013,90613,MT,Bensin,1072,Kuning,Surabaya,2,Sebagian,Tidak,Tidak,Ya,50.0,43.8,73.3
MB20100761,Honda,Brio,City Car,2010,145072,MT,Bensin,1200,Biru,Bogor,1,Tidak Ada,Tidak,Ya,Ya,50.0,37.7,47.3
MB20240762,Toyota,Innova,MPV,2024,27281,AT,Diesel,2400,Merah,Tangerang,2,Lengkap,Tidak,Tidak,Ya,455.6,449.7,104.4
MB20240763,Daihatsu,Xenia,MPV,2024,15398,MT,Bensin,1326,Merah,Yogyakarta,2,Sebagian,Tidak,Tidak,Ya,246.5,181.2,106.4
MB20220764,Toyota,Avanza,MPV,2022,71685,AT,Bensin,1331,Coklat,Medan,2,Lengkap,Tidak,Tidak,Ya,250.1,168.8,102.7
MB20120765,Mitsubishi,Xpander,MPV,2012,289082,AT,Bensin,1500,Hitam,Yogyakarta,3,Tidak Ada,Tidak,Tidak,Ya,96.9,72.3,50.4
MB20150766,Toyota,Fortuner,SUV,2015,69888,AT,Bensin,2580,Biru,Bogor,2,Lengkap,Tidak,Tidak,Ya,310.0,279.1,82.9
MB20120767,Toyota,Innova,MPV,2012,228560,AT,Diesel,2186,Biru,Tangerang,3,Sebagian,Tidak,Tidak,Ya,127.5,125.9,50.4
MB20100768,Toyota,Innova,MPV,2010,110612,AT,Diesel,2336,Hitam,Tangerang,1,Sebagian,Tidak,Tidak,Ya,145.1,134.7,66.6
MB20160769,Toyota,Innova,MPV,2016,209822,AT,Diesel,2277,Silver,Denpasar,2,Tidak Ada,Tidak,Tidak,Ya,194.5,183.9,59.0
MB20180770,Mitsubishi,Pajero Sport,SUV,2018,202910,AT,Diesel,2400,Biru,Jakarta,2,Sebagian,Tidak,Ya,Ya,301.2,308.3,55.0
MB20240771,Daihatsu,Xenia,MPV,2024,10929,MT,Bensin,1432,Merah,Jakarta,1,Tidak Ada,Tidak,Tidak,Ya,185.4,226.8,77.1
MB20230772,Honda,Brio,City Car,2023,9178,MT,Bensin,1200,Putih,Depok,1,Lengkap,Tidak,Ya,Tidak,172.7,160.6,92.3
MB20140773,Toyota,Fortuner,SUV,2014,203774,AT,Bensin,2605,Abu-abu,Makassar,2,Sebagian,Tidak,Tidak,Ya,216.6,228.8,52.2
MB20190774,Toyota,Fortuner,SUV,2019,116077,AT,Diesel,2782,Silver,Depok,3,Sebagian,Tidak,Ya,Ya,418.2,343.2,68.1
MB20150775,Toyota,Avanza,MPV,2015,156202,AT,Bensin,1440,Hitam,Bandung,3,Lengkap,Tidak,Tidak,Ya,84.1,94.9,56.1
MB20240776,Honda,HR-V,SUV,2024,25787,CVT,Bensin,1618,Abu-abu,Denpasar,4,Lengkap,Tidak,Tidak,Ya,263.0,281.1,86.0
MB20230777,Suzuki,Ertiga,MPV,2023,17533,MT,Bensin,1497,Abu-abu,Surabaya,3,Sebagian,Tidak,Tidak,Tidak,284.3,223.3,100.5
MB20140778,Toyota,Agya,City Car,2014,142932,MT,Bensin,1169,Hitam,Surabaya,3,Lengkap,Ya,Tidak,Ya,50.0,42.7,53.3
MB20200779,Toyota,Fortuner,SUV,2020,67815,AT,Diesel,2776,Abu-abu,Bekasi,2,Lengkap,Tidak,Tidak,Ya,456.3,443.3,92.6
MB20110780,Honda,Brio,City Car,2011,124005,MT,Bensin,1200,Abu-abu,Denpasar,2,Lengkap,Tidak,Tidak,Ya,53.7,47.0,70.3
MB20150781,Mitsubishi,Pajero Sport,SUV,2015,78818,AT,Diesel,2400,Silver,Medan,2,Tidak Ada,Tidak,Tidak,Ya,258.6,283.8,54.5
MB20170782,Toyota,Agya,City Car,2017,201934,MT,Bensin,1117,Coklat,Bandung,2,Sebagian,Ya,Ya,Ya,59.1,44.1,35.8
MB20120783,Toyota,Agya,City Car,2012,268001,MT,Bensin,1109,Silver,Semarang,1,Lengkap,Tidak,Tidak,Ya,50.0,36.2,61.5
MB20150784,Toyota,Rush,SUV,2015,157267,AT,Bensin,1500,Abu-abu,Jakarta,2,Lengkap,Tidak,Tidak,Ya,147.9,126.5,76.8
MB20200785,Toyota,Rush,SUV,2020,69390,AT,Bensin,1500,Abu-abu,Yogyakarta,1,Tidak Ada,Tidak,Tidak,Ya,190.2,192.4,84.1
MB20180786,Honda,Jazz,Hatchback,2018,129895,MT,Bensin,1500,Merah,Tangerang,2,Sebagian,Ya,Tidak,Ya,111.4,109.7,54.0
MB20140787,Toyota,Innova,MPV,2014,146472,MT,Bensin,2263,Abu-abu,Jakarta,3,Tidak Ada,Tidak,Tidak,Tidak,159.3,129.2,59.9
MB20100788,Honda,Brio,City Car,2010,241911,MT,Bensin,1200,Putih,Yogyakarta,2,Lengkap,Tidak,Tidak,Ya,50.0,36.0,56.7
MB20220789,Suzuki,Ertiga,MPV,2022,46766,AT,Bensin,1463,Silver,Depok,3,Sebagian,Tidak,Tidak,Ya,172.7,203.9,70.0
MB20240790,Daihatsu,Terios,SUV,2024,12571,MT,Bensin,1500,Hitam,Semarang,1,Lengkap,Tidak,Ya,Ya,189.0,245.9,56.7
MB20240791,Honda,Jazz,Hatchback,2024,9474,MT,Bensin,1500,Abu-abu,Makassar,4,Lengkap,Tidak,Ya,Ya,244.4,240.3,85.9
MB20230792,Honda,Brio,City Car,2023,22569,MT,Bensin,1200,Abu-abu,Bogor,4,Lengkap,Tidak,Ya,Ya,187.3,150.9,86.2
MB20200793,Suzuki,Ertiga,MPV,2020,63970,AT,Bensin,1409,Biru,Bekasi,2,Sebagian,Tidak,Ya,Tidak,185.7,134.5,73.9
MB20130794,Toyota,Fortuner,SUV,2013,147948,AT,Bensin,2438,Putih,Medan,1,Lengkap,Tidak,Tidak,Ya,286.7,236.3,76.3
MB20240795,Mitsubishi,Pajero Sport,SUV,2024,8443,AT,Diesel,2400,Biru,Medan,2,Sebagian,Tidak,Tidak,Ya,737.3,741.1,101.0
MB20230796,Toyota,Rush,SUV,2023,30972,MT,Bensin,1500,Abu-abu,Surabaya,1,Lengkap,Tidak,Ya,Tidak,244.3,229.8,95.3
MB20210797,Daihatsu,Ayla,City Car,2021,63202,AT,Bensin,1164,Kuning,Semarang,1,Lengkap,Tidak,Tidak,Ya,112.3,117.9,91.2
MB20150798,Honda,Brio,City Car,2015,140859,MT,Bensin,1200,Merah,Denpasar,1,Lengkap,Tidak,Tidak,Ya,69.5,80.2,64.3
MB20150799,Daihatsu,Xenia,MPV,2015,200498,MT,Bensin,1425,Putih,Denpasar,2,Tidak Ada,Tidak,Tidak,Tidak,66.9,68.4,53.8
MB20220800,Toyota,Innova,MPV,2022,47502,AT,Diesel,2110,Putih,Bogor,2,Lengkap,Tidak,Tidak,Ya,442.9,395.5,100.2
MB20180801,Toyota,Agya,City Car,2018,97257,MT,Bensin,1008,Hitam,Makassar,4,Tidak Ada,Tidak,Tidak,Ya,62.9,61.1,66.9
MB20170802,Daihatsu,Terios,SUV,2017,93584,AT,Bensin,1500,Kuning,Bekasi,1,Sebagian,Tidak,Tidak,Ya,144.3,144.4,81.8
MB20200803,Daihatsu,Ayla,City Car,2020,103261,AT,Bensin,1149,Merah,Makassar,2,Lengkap,Tidak,Tidak,Ya,80.0,96.2,64.9
MB20180804,Honda,Brio,City Car,2018,64796,MT,Bensin,1200,Kuning,Bekasi,5,Lengkap,Tidak,Tidak,Ya,85.6,99.2,66.4
MB20120805,Daihatsu,Xenia,MPV,2012,347157,MT,Bensin,1396,Silver,Surabaya,2,Sebagian,Ya,Tidak,Ya,50.0,41.9,21.4
MB20200806,Daihatsu,Terios,SUV,2020,56001,MT,Bensin,1500,Biru,Denpasar,2,Sebagian,Tidak,Ya,Tidak,115.9,162.0,26.3
MB20210807,Toyota,Rush,SUV,2021,59808,AT,Bensin,1500,Hitam,Medan,3,Lengkap,Tidak,Tidak,Ya,209.2,197.3,93.6
MB20110808,Suzuki,Ertiga,MPV,2011,145209,MT,Bensin,1420,Kuning,Semarang,4,Lengkap,Ya,Ya,Ya,57.8,51.0,23.4
MB20140809,Toyota,Fortuner,SUV,2014,226380,AT,Bensin,2653,Silver,Medan,1,Sebagian,Tidak,Tidak,Ya,159.3,223.4,16.4
MB20130810,Toyota,Fortuner,SUV,2013,151903,AT,Diesel,2421,Coklat,Surabaya,1,Lengkap,Tidak,Tidak,Tidak,232.2,213.7,69.0
MB20160811,Mitsubishi,Xpander,MPV,2016,73128,AT,Bensin,1500,Kuning,Bogor,3,Tidak Ada,Ya,Ya,Ya,92.1,79.9,34.0
MB20230812,Toyota,Avanza,MPV,2023,22022,AT,Bensin,1458,Coklat,Bekasi,1,Lengkap,Tidak,Tidak,Ya,167.2,213.4,66.7
MB20140813,Toyota,Fortuner,SUV,2014,218868,AT,Diesel,2576,Silver,Bogor,5,Sebagian,Tidak,Tidak,Ya,207.2,205.4,55.5
MB20160814,Toyota,Avanza,MPV,2016,64368,MT,Bensin,1415,Putih,Bekasi,2,Sebagian,Tidak,Tidak,Tidak,109.1,95.8,82.0
MB20150815,Toyota,Agya,City Car,2015,182256,AT,Bensin,1083,Coklat,Depok,1,Sebagian,Tidak,Tidak,Tidak,60.1,48.3,74.3
MB20200816,Toyota,Rush,SUV,2020,77726,AT,Bensin,1500,Silver,Surabaya,3,Sebagian,Tidak,Tidak,Ya,187.4,181.9,85.4
MB20120817,Daihatsu,Xenia,MPV,2012,277231,AT,Bensin,1414,Abu-abu,Makassar,1,Sebagian,Tidak,Tidak,Ya,54.6,55.1,50.1
MB20200818,Toyota,Innova,MPV,2020,79388,AT,Bensin,2289,Kuning,Medan,2,Sebagian,Tidak,Tidak,Tidak,315.1,308.2,92.6
MB20230819,Toyota,Agya,City Car,2023,22515,AT,Bensin,1196,Biru,Surabaya,2,Sebagian,Tidak,Tidak,Tidak,155.0,143.9,99.7
MB20140820,Mitsubishi,Xpander,MPV,2014,201529,MT,Bensin,1500,Biru,Jakarta,1,Lengkap,Tidak,Tidak,Ya,113.0,104.4,72.2
MB20190821,Toyota,Innova,MPV,2019,93846,MT,Diesel,2180,Hitam,Depok,4,Sebagian,Tidak,Tidak,Ya,351.3,287.2,87.4
MB20100822,Mitsubishi,Xpander,MPV,2010,106784,AT,Bensin,1500,Merah,Semarang,5,Sebagian,Ya,Tidak,Ya,50.0,58.6,9.8
MB20170823,Honda,HR-V,SUV,2017,119146,CVT,Bensin,1622,Merah,Bogor,1,Lengkap,Tidak,Ya,Tidak,186.6,152.4,72.5
MB20150824,Toyota,Innova,MPV,2015,160462,MT,Diesel,2096,Kuning,Denpasar,3,Sebagian,Tidak,Tidak,Ya,230.1,204.1,74.4
MB20180825,Mitsubishi,Pajero Sport,SUV,2018,90862,AT,Diesel,2400,Abu-abu,Tangerang,1,Lengkap,Tidak,Tidak,Tidak,414.8,417.8,87.5
MB20160826,Honda,Jazz,Hatchback,2016,111222,MT,Bensin,1500,Biru,Semarang,1,Sebagian,Tidak,Tidak,Ya,122.3,120.5,83.6
MB20160827,Daihatsu,Xenia,MPV,2016,96002,AT,Bensin,1485,Hitam,Medan,2,Lengkap,Tidak,Ya,Tidak,90.1,79.4,63.4
MB20190828,Daihatsu,Xenia,MPV,2019,105148,AT,Bensin,1351,Abu-abu,Tangerang,4,Tidak Ada,Tidak,Tidak,Tidak,123.4,110.1,80.0
MB20110829,Suzuki,Ertiga,MPV,2011,116099,AT,Bensin,1400,Putih,Bekasi,1,Sebagian,Tidak,Tidak,Ya,105.4,91.7,74.5
MB20140830,Daihatsu,Terios,SUV,2014,80814,MT,Bensin,1500,Biru,Makassar,3,Tidak Ada,Tidak,Ya,Ya,107.9,86.6,55.3
MB20240831,Honda,HR-V,SUV,2024,6245,AT,Bensin,1708,Abu-abu,Depok,1,Sebagian,Tidak,Tidak,Ya,455.0,386.0,107.3
MB20230832,Suzuki,Ertiga,MPV,2023,31329,AT,Bensin,1443,Biru,Tangerang,1,Sebagian,Tidak,Tidak,Tidak,254.0,237.1,101.4
MB20130833,Daihatsu,Xenia,MPV,2013,90323,MT,Bensin,1359,Hitam,Jakarta,3,Sebagian,Tidak,Tidak,Ya,74.3,78.0,67.4
MB20220834,Toyota,Avanza,MPV,2022,23676,MT,Bensin,1382,Biru,Tangerang,1,Sebagian,Tidak,Tidak,Ya,202.7,195.8,99.2
MB20110835,Toyota,Innova,MPV,2011,213932,AT,Bensin,2108,Coklat,Medan,2,Lengkap,Tidak,Tidak,Ya,125.5,125.2,55.6
MB20210836,Toyota,Innova,MPV,2021,43429,MT,Bensin,2053,Abu-abu,Bandung,1,Sebagian,Tidak,Tidak,Ya,282.3,378.2,59.0
MB20100837,Toyota,Rush,SUV,2010,260836,AT,Bensin,1500,Silver,Jakarta,2,Sebagian,Tidak,Tidak,Ya,71.5,73.2,47.8
